id,name,format,likeCount,viewCount,commentCount,publicUrl,publicId,quantity,boardType,finish,isFoil,isAlter,isProxy,useCmcOverride,useManaCostOverride,useColorIdentityOverride,excludedFromColor,info.id,info.uniqueCardId,info.scryfall_id,info.set,info.set_name,info.name,info.cn,info.layout,info.cmc,info.type,info.type_line,info.oracle_text,info.mana_cost,info.colors,info.color_indicator,info.color_identity,info.legalities,info.frame,info.reserved,info.digital,info.foil,info.nonfoil,info.etched,info.glossy,info.rarity,info.border_color,info.colorshifted,info.lang,info.latest,info.has_multiple_editions,info.has_arena_legal,info.prices,info.card_faces,info.artist,info.promo_types,info.cardHoarderUrl,info.cardMarketUrl,info.tcgPlayerUrl,info.isArenaLegal,info.released_at,info.edhrec_rank,info.cardmarket_id,info.tcgplayer_id,info.reprint,info.set_type,info.acorn,info.image_seq,info.content_warning,info.isPauperCommander,info.isCovered,info.allRaritiesMask,info.isToken,info.defaultFinish,description,power,toughness,visibility,areCommentsEnabled,isShared,authorsCanEdit,createdByUser,authors,requestedAuthors,main,mainboardCount,mainboard,uniqueCardId,scryfall_id,set,set_name,cn,layout,cmc,type,type_line,oracle_text,mana_cost,colors,color_indicator,color_identity,legalities,frame,reserved,digital,foil,nonfoil,etched,glossy,rarity,border_color,colorshifted,flavor_text,lang,latest,has_multiple_editions,has_arena_legal,prices,card_faces,artist,promo_types,cardHoarderUrl,cardKingdomUrl,cardMarketUrl,tcgPlayerUrl,isArenaLegal,released_at,edhrec_rank,multiverse_ids,mtgo_id,tcgplayer_id,cardmarket_id,coolStuffIncFoilUrl,cardkingdom_foil_id,cardKingdomFoilUrl,cardkingdom_id,reprint,set_type,coolStuffIncUrl,acorn,image_seq,cardTraderUrl,cardTraderFoilUrl,cardTraderEtchedUrl,content_warning,starcitygames_sku,starcitygames_url,starcitygames_foil_sku,starcitygames_foil_url,starcitygames_etched_sku,starcitygames_etched_url,arena_id,loyalty,meld_part,meld_result,cardkingdom_etched_id,cardKingdomEtchedUrl,frame_effects,isToken,defaultFinish,isPauperCommander,isCovered,manapool_url,allRaritiesMask,isTemporary,flavor_name,info.flavor_text,info.coolStuffIncUrl,info.power,info.toughness,info.frame_effects,info.coolStuffIncFoilUrl,Deck Section,info.arena_id,info.starcitygames_sku,info.starcitygames_url,info.starcitygames_foil_sku,info.starcitygames_foil_url,info.manapool_url,info.starcitygames_etched_sku,info.starcitygames_etched_url,info.cardKingdomUrl,info.multiverse_ids,info.mtgo_id,info.cardkingdom_id
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,DAbwN,LmBb3,0be4e5f6-a1fc-4a91-aafe-f963878cd1b3,soc,Secrets of Strixhaven Commander,Kami of Whispered Hopes,273,normal,3.0,3,Creature — Spirit,"If one or more +1/+1 counters would be put on a permanent you control, that many plus one +1/+1 counters are put on that permanent instead.
{T}: Add X mana of any one color, where X is this creature's power.",{2}{G},['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,uncommon,black,False,en,True,True,True,"{'usd': 5.49, 'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'}",[],Filipe Pagliuso,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Kami+of+Whispered+Hopes&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Kami+of+Whispered+Hopes&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687525%3Fpage%3D1,False,2026-04-24,425.0,,687525.0,True,commander,False,290861270,False,True,True,2,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nashi knelt reverently before the kami and envisioned his family reunited.,,1,1,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,b5aVa,Eg1Nw,5a9a9f44-479e-47ca-afc4-d8372a11c9b3,soc,Secrets of Strixhaven Commander,"Zimone, Quandrix Prodigy",341,normal,2.0,3,Legendary Creature — Human Wizard,"{1}, {T}: You may put a land card from your hand onto the battlefield tapped.
{4}, {T}: Draw a card. If you control eight or more lands, draw two cards instead.",{G}{U},"['G', 'U']",[],"['G', 'U']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,uncommon,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Ryan Pancoast,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Zimone%2C+Quandrix+Prodigy&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Zimone%2C+Quandrix+Prodigy&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687662%3Fpage%3D1,False,2026-04-24,6855.0,,687662.0,True,commander,False,290861601,False,True,True,2,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""What are they complaining about? It's not like axiomatic leyline paratrigonometrics is hard.""",,1,2,['legendary'],,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,x76yJ,LDl5b,93f812bc-7663-4504-b566-79e2c0a0f845,soc,Secrets of Strixhaven Commander,Study Hall,407,normal,0.0,8,Land,"{T}: Add {C}.
{1}, {T}: Add one mana of any color. When you spend this mana to cast your commander, scry X, where X is the number of times it's been cast from the command zone this game.",,[],[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,common,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Andreas Rocha,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Study+Hall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Study+Hall&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687545%3Fpage%3D1,False,2026-04-24,7736.0,,687545.0,True,commander,False,290861480,False,False,True,1,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,PJ7am,kq9OD,ca09bb5f-feab-4754-ac6b-3f06327d3fe9,soc,Secrets of Strixhaven Commander,"Zimone, All-Questioning",340,normal,3.0,3,Legendary Creature — Human Wizard,"At the beginning of your end step, if a land entered the battlefield under your control this turn and you control a prime number of lands, create Primo, the Indivisible, a legendary 0/0 green and blue Fractal creature token, then put that many +1/+1 counters on it. (2, 3, 5, 7, 11, 13, 17, 19, 23, 29, and 31 are prime numbers.)",{1}{G}{U},"['G', 'U']",[],"['G', 'U']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Ekaterina Burmak,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Zimone%2C+All-Questioning&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Zimone%2C+All-Questioning&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687661%3Fpage%3D1,False,2026-04-24,13566.0,,687661.0,True,commander,False,290861603,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,['legendary'],,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,l4J7o,EPwBJ,194d29be-a145-41f2-a55a-a071816b5551,soc,Secrets of Strixhaven Commander,Tanazir Quandrix,332,normal,5.0,3,Legendary Creature — Elder Dragon,"Flying, trample
When Tanazir Quandrix enters, double the number of +1/+1 counters on target creature you control.
Whenever Tanazir Quandrix attacks, you may have the base power and toughness of other creatures you control become equal to Tanazir Quandrix's power and toughness until end of turn.",{3}{G}{U},"['G', 'U']",[],"['G', 'U']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,mythic,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Raymond Swanland,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Tanazir+Quandrix&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Tanazir+Quandrix&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687653%3Fpage%3D1,False,2026-04-24,11077.0,,687653.0,True,commander,False,290861507,False,False,True,8,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,['legendary'],,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,VBo8B,L4qpr,15175742-11ae-4819-a5bd-412084b0b686,soc,Secrets of Strixhaven Commander,Astral Cornucopia,342,normal,0.0,6,Artifact,"This artifact enters with X charge counters on it.
{T}: Choose a color. Add one mana of that color for each charge counter on this artifact.",{X}{X}{X},[],[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Aleksi Briclot,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Astral+Cornucopia&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Astral+Cornucopia&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687555%3Fpage%3D1,False,2026-04-24,1423.0,,687555.0,True,commander,False,290861015,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,2DZe4,EW8bb,0b6bce62-87d2-458f-bc77-6fe032dacbd0,soc,Secrets of Strixhaven Commander,Entrancing Melody,196,normal,2.0,4,Sorcery,Gain control of target creature with mana value X.,{X}{U}{U},['U'],[],['U'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Winona Nelson,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Entrancing+Melody&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Entrancing+Melody&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687420%3Fpage%3D1,False,2026-04-24,14288.0,,687420.0,True,commander,False,290861151,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The stronger the will, the more bewitching the song.",,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,r4V0K,LwB8l,912553e7-1e67-4045-84fd-0a791754cf6c,soc,Secrets of Strixhaven Commander,Opal Palace,390,normal,0.0,8,Land,"{T}: Add {C}.
{1}, {T}: Add one mana of any color in your commander's color identity. If you spend this mana to cast your commander, it enters with a number of additional +1/+1 counters on it equal to the number of times it's been cast from the command zone this game.",,[],[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,common,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],John Avon,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Opal+Palace&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Opal+Palace&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DOpal%2BPalace%26view%3Dgrid,False,2026-04-24,637.0,,,True,commander,False,290861347,False,False,True,1,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,6.0,mainboard,nonFoil,False,False,False,True,True,True,False,40ZgO,kywJr,3041d539-4f15-4836-a215-afa19a5cc23f,sos,Secrets of Strixhaven,Forest,281,normal,0.0,8,Basic Land — Forest,({T}: Add {G}.),,[],[],['G'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",2015,False,False,True,True,False,False,common,black,False,en,False,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Andreas Zafiratos,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Forest&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products?idProduct=881779&referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DForest%26view%3Dgrid,True,2026-04-24,,881779.0,,True,expansion,False,291098578,False,False,False,5,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,7.0,mainboard,nonFoil,False,False,False,True,True,True,False,oWmdA,kaN49,fd1b9e7c-09d0-4907-9f48-34289f3cd2cc,sos,Secrets of Strixhaven,Island,275,normal,0.0,8,Basic Land — Island,({T}: Add {U}.),,[],[],['U'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",2015,False,False,True,True,False,False,common,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Constantin Marin,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Island&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products?idProduct=881773&referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687460%3Fpage%3D1,True,2026-04-24,,881773.0,687460.0,True,expansion,False,291098612,False,False,False,5,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,commanders,nonFoil,False,False,False,True,True,True,False,0vdbW,kppZJ,605afac4-d2e5-4e68-97d2-3ac2ead5f3a9,soc,Secrets of Strixhaven Commander,"Zimone, Infinite Analyst",10,normal,3.0,3,Legendary Creature — Human Wizard,"The first spell you cast with {X} in its mana cost each turn costs {1} less to cast for each +1/+1 counter on Zimone.
Whenever you cast your first spell with {X} in its mana cost each turn, put two +1/+1 counters on Zimone.",{1}{G}{U},"['G', 'U']",[],"['G', 'U']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,mythic,borderless,False,en,True,False,False,"{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z', 'csi': 0.0, 'csi_foil': 0.0, 'csi_buy': 0.0, 'csi_buy_foil': 0.0, 'csi_buy_qty': 0, 'csi_buy_foil_qty': 0}",[],Carly Milligan,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Zimone%2C+Infinite+Analyst&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products?idProduct=880738&referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F686633%3Fpage%3D1,False,2026-04-24,23085.0,880738.0,686633.0,False,commander,False,290861597,False,False,True,8,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""The best answers leave you with more questions.""",http://www.coolstuffinc.com/p/Magic%3A+The+Gathering/Zimone%2C+Infinite+Analyst,0,4,"['legendary', 'inverted']",http://www.coolstuffinc.com/p/Magic%3A+The+Gathering/Zimone%2C+Infinite+Analyst,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,AWbBe,k7n3d,957117fe-ddc9-4c5d-bff8-f74602a24dd8,stx,Strixhaven: School of Mages,A-Tanazir Quandrix,A-240,normal,5.0,3,Legendary Creature — Elder Dragon,"Flying, trample
When Tanazir Quandrix enters, double the number of +1/+1 counters on target creature you control.
Whenever Tanazir Quandrix attacks, you may have the base power and toughness of other creatures you control become equal to Tanazir Quandrix's power and toughness until end of turn.",{3}{G}{U},"['G', 'U']",[],"['G', 'U']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'not_legal', 'legacy': 'not_legal', 'pauper': 'not_legal', 'vintage': 'not_legal', 'penny': 'not_legal', 'commander': 'not_legal', 'oathbreaker': 'not_legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'not_legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,True,False,True,False,False,mythic,black,False,en,True,False,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Raymond Swanland,"['rebalanced', 'alchemy']",,,,True,2021-04-23,,,,False,expansion,False,290565511,False,False,True,8,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,['legendary'],,tokens,83497.0,,,,,,,,,,,
